CensusId	TotalPop	State	County	Men	Women	White	Black	Native	Asian	Pacific	Employed	Unemployment	id
1075	14133	Alabama	Lamar	6832	7301	86.0	11.1	0.3	0.0	0.0	5391	10.2	1075
1077	92737	Alabama	Lauderdale	44419	48318	84.9	9.9	0.4	0.7	0.0	39734	7.1	1077
1079	33586	Alabama	Lawrence	16421	17165	76.5	11.4	5.4	0.1	0.0	12704	9.8	1079
1081	150982	Alabama	Lee	74277	76705	68.2	23.0	0.1	3.3	0.0	68614	7.3	1081
1083	88805	Alabama	Limestone	44626	44179	77.4	12.8	0.5	1.2	0.0	37664	7.8	1083
1085	10742	Alabama	Lowndes	5125	5617	25.3	74.1	0.0	0.0	0.0	3471	13.2	1085
1087	20018	Alabama	Macon	9166	10852	16.1	80.9	0.3	0.2	0.0	7585	16.9	1087
1089	346438	Alabama	Madison	169422	177016	65.6	23.9	0.6	2.5	0.1	163753	8.5	1089
1091	20306	Alabama	Marengo	9452	10854	45.8	51.3	0.1	0.1	0.0	6860	11.4	1091
1093	30387	Alabama	Marion	15004	15383	91.8	3.7	0.2	0.3	0.0	11560	9.9	1093
1095	94318	Alabama	Marshall	46409	47909	82.7	1.9	0.4	0.5	0.0	38140	8.4	1095
1097	414251	Alabama	Mobile	198216	216035	58.1	35.0	0.6	1.9	0.0	170900	9.8	1097
1099	22217	Alabama	Monroe	10639	11578	54.8	41.8	1.3	0.3	0.0	6551	20.7	1099
1101	228138	Alabama	Montgomery	108296	119842	36.9	55.8	0.2	2.2	0.0	99158	8.8	1101
1103	119786	Alabama	Morgan	58814	60972	76.8	12.1	0.5	0.6	0.1	51472	9.9	1103
1105	10038	Alabama	Perry	4651	5387	30.0	68.0	0.0	0.4	0.0	2865	11.2	1105
1107	19856	Alabama	Pickens	9657	10199	55.2	42.3	0.0	0.1	0.0	6712	13.8	1107
1109	33155	Alabama	Pike	15818	17337	57.1	38.2	0.8	2.1	0.0	14462	10.2	1109
1111	22648	Alabama	Randolph	11090	11558	75.2	19.6	0.3	0.2	0.2	8630	10.3	1111
1113	58302	Alabama	Russell	28347	29955	49.8	41.6	0.3	0.8	0.2	22927	11.1	1113
1115	85864	Alabama	St. Clair	43141	42723	86.3	9.4	0.4	0.8	0.0	36977	8.4	1115
1117	203530	Alabama	Shelby	99134	104396	78.8	11.7	0.2	2.0	0.0	101343	5.5	1117
1119	13341	Alabama	Sumter	5905	7436	24.8	72.4	0.4	1.7	0.0	4416	16.8	1119
1121	81437	Alabama	Talladega	39494	41943	63.7	31.9	0.3	0.4	0.0	30618	13.8	1121
1123	41153	Alabama	Tallapoosa	19593	21560	69.0	27.4	0.3	0.0	0.0	15837	9.0	1123
1125	200458	Alabama	Tuscaloosa	96781	103677	63.5	30.6	0.1	1.5	0.0	87695	7.6	1125
1127	65923	Alabama	Walker	32013	33910	89.6	5.7	0.1	0.4	0.0	24043	11.4	1127
1129	16997	Alabama	Washington	8490	8507	65.2	24.9	8.1	0.4	0.0	5656	20.0	1129
1131	11235	Alabama	Wilcox	5376	5859	27.4	72.0	0.0	0.0	0.0	2838	20.8	1131
1133	24130	Alabama	Winston	11876	12254	94.3	0.5	0.3	0.2	0.0	8894	9.6	1133
2013	3304	Alaska	Aleutians East Borough	2198	1106	15.0	9.2	29.0	30.5	1.1	2519	2.9	2013
2016	5684	Alaska	Aleutians West Census Area	3393	2291	27.8	4.6	12.9	36.8	2.4	3787	2.1	2016
2020	299107	Alaska	Anchorage Municipality	153122	145985	60.3	5.5	6.3	8.7	2.1	152355	6.7	2020
2050	17776	Alaska	Bethel Census Area	9351	8425	11.3	0.8	80.6	1.2	0.3	6232	17.6	2050
2060	970	Alaska	Bristol Bay Borough	553	417	53.4	0.5	29.0	0.7	0.2	541	5.4	2060
2068	2060	Alaska	Denali Borough	1126	934	84.7	0.6	3.5	2.9	0.0	1210	2.3	2068
2070	4979	Alaska	Dillingham Census Area	2589	2390	17.7	0.3	71.7	1.4	0.0	1854	12.5	2070
2090	99705	Alaska	Fairbanks North Star Borough	53477	46228	71.9	4.1	5.7	2.6	0.6	46661	7.9	2090
2100	2560	Alaska	Haines Borough	1387	1173	79.6	0.0	6.4	3.0	0.0	1470	3.0	2100
2105	2128	Alaska	Hoonah-Angoon Census Area	1129	999	49.3	2.2	32.4	2.6	0.0	1086	13.1	2105
2110	32531	Alaska	Juneau City and Borough	16645	15886	66.0	1.2	11.8	6.2	1.1	17836	5.2	2110
2122	57221	Alaska	Kenai Peninsula Borough	29974	27247	81.7	0.6	7.3	1.3	0.1	25637	9.4	2122
2130	13699	Alaska	Ketchikan Gateway Borough	7038	6661	65.0	0.4	13.6	7.3	0.1	6655	7.9	2130
2150	13973	Alaska	Kodiak Island Borough	7468	6505	51.4	0.4	13.3	21.3	0.9	7032	6.3	2150
2158	7914	Alaska	Kusilvak Census Area	4200	3714	4.5	0.4	87.4	0.4	0.1	2067	28.6	2158
2164	1474	Alaska	Lake and Peninsula Borough	731	743	21.0	0.5	67.6	3.2	0.7	657	9.8	2164
2170	96178	Alaska	Matanuska-Susitna Borough	50205	45973	80.8	1.0	5.1	1.4	0.3	40854	9.8	2170
2180	9854	Alaska	Nome Census Area	5272	4582	16.5	0.7	69.8	1.2	0.2	3654	16.5	2180
2185	9667	Alaska	North Slope Borough	6172	3495	32.2	0.5	47.4	5.3	5.6	5499	9.3	2185
2188	7732	Alaska	Northwest Arctic Borough	4165	3567	11.8	0.3	81.5	0.8	0.0	2593	21.9	2188
2195	3221	Alaska	Petersburg Borough	1708	1513	68.6	3.0	5.9	2.3	0.4	1665	8.4	2195
2198	6376	Alaska	Prince of Wales-Hyder Census Area	3468	2908	46.0	0.2	40.3	0.8	0.3	2819	13.9	2198
2220	8943	Alaska	Sitka City and Borough	4584	4359	62.7	1.1	13.6	5.8	0.3	4756	3.8	2220
2230	999	Alaska	Skagway Municipality	527	472	75.3	0.0	5.0	10.6	0.0	676	7.8	2230
2240	7029	Alaska	Southeast Fairbanks Census Area	3909	3120	76.7	1.1	10.5	1.4	0.2	3038	9.4	2240
2261	9617	Alaska	Valdez-Cordova Census Area	5137	4480	70.1	0.0	14.8	3.2	0.4	4415	10.7	2261
2275	2387	Alaska	Wrangell City and Borough	1227	1160	68.5	0.2	17.3	2.5	0.0	1088	7.5	2275
2282	643	Alaska	Yakutat City and Borough	367	276	39.3	1.4	32.2	6.7	1.2	375	7.9	2282
2290	5644	Alaska	Yukon-Koyukuk Census Area	3038	2606	21.8	0.3	69.9	0.5	0.0	2077	18.2	2290
4001	72124	Arizona	Apache	35663	36461	19.3	0.6	71.7	0.4	0.1	18334	18.2	4001
4003	129647	Arizona	Cochise	66100	63547	56.7	3.6	0.8	1.7	0.1	43776	8.7	4003
4005	136701	Arizona	Coconino	67553	69148	54.7	1.4	26.0	1.6	0.1	64844	8.8	4005
4007	53165	Arizona	Gila	26436	26729	63.7	0.6	15.1	0.6	0.0	17961	12.8	4007
4009	37407	Arizona	Graham	20049	17358	51.7	1.9	12.9	0.6	0.1	11954	14.1	4009
4011	9023	Arizona	Greenlee	4748	4275	47.2	1.4	2.8	0.4	0.0	3346	10.0	4011
4012	20335	Arizona	La Paz	10378	9957	59.9	0.2	12.2	0.8	0.3	6386	11.2	4012
4013	4018143	Arizona	Maricopa	1986158	2031985	57.3	4.9	1.6	3.7	0.2	1821038	7.7	4013
4015	203362	Arizona	Mohave	102371	100991	78.2	1.0	1.7	1.1	0.1	66880	13.2	4015
4017	107656	Arizona	Navajo	53984	53672	42.6	0.5	43.1	0.6	0.1	31955	19.8	4017
4019	998537	Arizona	Pima	491108	507429	53.7	3.3	2.4	2.6	0.1	422371	10.0	4019
4021	389772	Arizona	Pinal	202502	187270	58.0	4.4	4.7	1.6	0.4	134182	10.6	4021
4023	47073	Arizona	Santa Cruz	22566	24507	15.6	0.2	0.1	1.0	0.1	17246	11.3	4023
4025	215996	Arizona	Yavapai	105693	110303	81.1	0.6	1.6	0.8	0.0	81511	10.0	4025
4027	202987	Arizona	Yuma	103779	99208	33.5	1.9	1.0	1.2	0.1	71622	13.1	4027
5001	18731	Arkansas	Arkansas	8936	9795	70.3	25.3	0.1	0.4	0.0	8088	8.3	5001
5003	21229	Arkansas	Ashley	10185	11044	67.9	26.0	0.3	0.1	0.0	7840	11.8	5003
5005	41040	Arkansas	Baxter	19811	21229	95.3	0.3	0.6	0.5	0.0	15229	7.6	5005
5007	238198	Arkansas	Benton	117781	120417	75.0	1.5	1.4	3.4	0.4	109788	4.2	5007
5009	37227	Arkansas	Boone	18138	19089	94.5	0.4	0.7	0.5	0.0	15368	8.4	5009
5011	11206	Arkansas	Bradley	5534	5672	57.0	28.6	0.0	0.0	0.0	4180	9.4	5011
5013	5245	Arkansas	Calhoun	2692	2553	73.0	22.2	0.1	0.2	0.0	2243	7.2	5013
5015	27635	Arkansas	Carroll	13535	14100	81.6	0.4	0.3	0.4	1.2	11454	6.2	5015
5017	11353	Arkansas	Chicot	5577	5776	39.5	53.9	0.4	0.3	0.0	3769	11.5	5017
5019	22751	Arkansas	Clark	10786	11965	69.6	23.9	0.1	0.8	0.0	9780	8.4	5019
5021	15400	Arkansas	Clay	7588	7812	96.0	0.4	0.3	0.1	0.0	6283	9.5	5021
5023	25711	Arkansas	Cleburne	12842	12869	95.1	0.5	0.5	0.3	0.0	9699	10.2	5023
5025	8510	Arkansas	Cleveland	4234	4276	85.0	11.0	0.2	0.1	0.0	3256	9.7	5025
5027	24327	Arkansas	Columbia	11569	12758	59.2	35.5	0.3	0.7	0.0	10491	10.1	5027
5029	21110	Arkansas	Conway	10346	10764	81.8	12.0	0.7	0.1	0.0	8306	8.1	5029
5031	101409	Arkansas	Craighead	49362	52047	78.3	13.7	0.3	1.2	0.1	45526	7.5	5031
5033	61748	Arkansas	Crawford	30269	31479	85.9	1.1	1.4	1.6	0.0	25099	7.9	5033
5035	49765	Arkansas	Crittenden	23482	26283	44.4	50.7	0.2	0.6	0.2	20336	9.9	5035
5037	17467	Arkansas	Cross	8384	9083	73.6	22.8	0.3	0.6	0.0	7140	8.6	5037
5039	7868	Arkansas	Dallas	3877	3991	53.7	40.9	0.0	2.2	0.0	3031	8.3	5039
5041	12379	Arkansas	Desha	5741	6638	46.4	47.8	0.0	0.1	0.0	4355	17.7	5041
5043	18740	Arkansas	Drew	9215	9525	66.9	28.8	0.1	0.3	0.0	7361	14.3	5043
5045	119343	Arkansas	Faulkner	58488	60855	81.4	11.3	0.3	1.3	0.0	57108	6.6	5045
5047	17866	Arkansas	Franklin	8797	9069	92.8	0.7	1.6	0.3	0.0	6592	11.0	5047
5049	12224	Arkansas	Fulton	6055	6169	95.9	0.1	0.4	1.5	0.0	4498	7.6	5049
5051	96954	Arkansas	Garland	46921	50033	83.0	8.3	0.5	0.6	0.0	39729	9.2	5051
5053	18054	Arkansas	Grant	8875	9179	93.1	3.8	0.3	0.5	0.0	7608	9.4	5053
5055	43382	Arkansas	Greene	21477	21905	94.5	0.9	0.2	0.1	0.0	17659	9.0	5055
5057	22336	Arkansas	Hempstead	10787	11549	55.7	29.7	0.2	0.0	0.0	8699	7.9	5057
5059	33316	Arkansas	Hot Spring	17089	16227	83.0	11.7	0.6	0.2	0.0	13293	7.6	5059
5061	13555	Arkansas	Howard	6596	6959	66.1	21.8	0.9	0.0	0.0	5596	8.5	5061
5063	36952	Arkansas	Independence	18064	18888	89.3	2.0	0.3	0.9	0.0	15303	6.9	5063
5065	13480	Arkansas	Izard	6997	6483	95.8	1.2	0.2	0.2	0.3	4607	10.0	5065
5067	17597	Arkansas	Jackson	8737	8860	77.6	17.2	0.5	0.2	0.0	5585	7.9	5067
5069	73548	Arkansas	Jefferson	36165	37383	40.5	55.5	0.1	0.8	0.1	28119	11.2	5069
5071	25930	Arkansas	Johnson	12834	13096	81.5	1.5	0.4	1.0	0.2	10376	6.2	5071
5073	7270	Arkansas	Lafayette	3534	3736	59.7	38.2	0.0	0.2	0.0	2527	12.5	5073
5075	17029	Arkansas	Lawrence	8303	8726	96.1	0.9	0.3	0.1	0.0	6527	6.9	5075
5077	9966	Arkansas	Lee	5561	4405	41.0	56.4	0.1	0.0	0.0	2910	17.3	5077
5079	14062	Arkansas	Lincoln	8596	5466	65.0	30.7	0.3	0.0	0.0	3666	14.2	5079
5081	12720	Arkansas	Little River	6384	6336	73.4	20.7	1.2	0.0	0.0	4805	8.8	5081
5083	22001	Arkansas	Logan	11022	10979	91.6	1.8	0.9	2.0	0.0	8718	8.1	5083
5085	70691	Arkansas	Lonoke	34831	35860	87.0	6.1	0.5	0.6	0.1	31944	5.9	5085
5087	15702	Arkansas	Madison	7865	7837	90.9	0.0	0.5	0.6	0.0	6751	7.3	5087
5089	16458	Arkansas	Marion	8172	8286	94.8	0.3	0.7	0.7	0.0	5679	10.9	5089
5091	43652	Arkansas	Miller	21540	22112	69.8	24.7	0.4	0.1	0.0	18429	9.6	5091
5093	44864	Arkansas	Mississippi	21815	23049	59.6	34.5	0.1	0.3	0.0	17164	12.0	5093
5095	7713	Arkansas	Monroe	3642	4071	55.1	40.7	0.2	0.5	0.0	2815	12.8	5095
5097	9197	Arkansas	Montgomery	4547	4650	91.9	0.6	0.7	0.6	0.0	3636	4.3	5097
5099	8793	Arkansas	Nevada	4367	4426	64.1	30.6	0.3	1.3	0.0	3265	9.5	5099
5101	8052	Arkansas	Newton	4035	4017	94.4	0.0	1.4	0.5	0.0	3228	4.4	5101
5103	25044	Arkansas	Ouachita	11790	13254	55.7	40.1	0.2	0.2	0.0	10415	8.3	5103
5105	10300	Arkansas	Perry	5133	5167	92.7	2.1	0.3	0.1	0.0	4184	6.8	5105
5107	20391	Arkansas	Phillips	9529	10862	35.2	61.5	0.1	0.1	0.0	6932	18.1	5107
5109	11087	Arkansas	Pike	5420	5667	87.7	3.1	0.2	0.5	0.0	4476	6.6	5109
5111	24210	Arkansas	Poinsett	11819	12391	87.9	8.2	0.2	0.0	0.0	9053	10.0	5111
5113	20364	Arkansas	Polk	9929	10435	88.7	0.2	1.1	0.4	0.0	7473	9.0	5113
5115	62830	Arkansas	Pope	31083	31747	85.5	2.9	0.6	0.7	0.0	27407	7.6	5115
5117	8402	Arkansas	Prairie	4137	4265	85.4	12.3	0.4	0.1	0.0	3513	6.2	5117
5119	390463	Arkansas	Pulaski	187292	203171	54.2	35.4	0.3	2.1	0.0	180430	7.5	5119
5121	17695	Arkansas	Randolph	8678	9017	95.5	0.7	0.2	0.0	0.0	6714	5.4	5121
5123	27345	Arkansas	St. Francis	14996	12349	41.2	51.7	0.3	0.3	0.0	9259	11.7	5123
5125	113833	Arkansas	Saline	55920	57913	87.1	5.8	0.3	0.9	0.0	53363	5.3	5125
5127	10870	Arkansas	Scott	5557	5313	84.4	0.2	1.6	2.9	0.0	4250	10.9	5127
5129	7965	Arkansas	Searcy	3984	3981	94.1	0.3	1.1	1.1	0.0	2836	5.9	5129
5131	127273	Arkansas	Sebastian	62355	64918	71.4	6.2	1.2	4.3	0.1	54852	6.1	5131
5133	17268	Arkansas	Sevier	8563	8705	59.3	4.7	1.9	0.5	0.0	7173	9.3	5133
5135	17055	Arkansas	Sharp	8302	8753	94.0	0.4	0.8	0.6	0.1	5764	8.8	5135
5137	12512	Arkansas	Stone	6340	6172	95.3	0.0	0.2	0.2	0.0	4332	7.0	5137
5139	40633	Arkansas	Union	19640	20993	61.5	32.8	0.5	0.5	0.0	16418	9.7	5139
5141	17002	Arkansas	Van Buren	8402	8600	93.6	0.5	0.4	0.2	0.0	5478	11.2	5141
5143	216432	Arkansas	Washington	108144	108288	72.5	3.2	0.9	2.5	2.2	102944	6.2	5143
5145	78660	Arkansas	White	38736	39924	88.6	4.5	0.2	0.6	0.0	32318	7.1	5145
5147	6983	Arkansas	Woodruff	3380	3603	69.5	26.8	0.1	1.1	0.1	2472	12.4	5147
5149	21835	Arkansas	Yell	10804	11031	76.0	2.0	0.5	1.5	0.0	8567	8.3	5149
6001	1584983	California	Alameda	776699	808284	33.0	11.3	0.3	27.5	0.8	778132	8.3	6001
6003	1131	California	Alpine	654	477	64.1	1.0	19.4	1.2	1.4	408	10.7	6003
6005	36995	California	Amador	20012	16983	79.7	2.2	1.8	1.4	0.1	12573	14.0	6005
6007	222564	California	Butte	110115	112449	73.8	1.4	0.7	4.3	0.2	89411	12.1	6007
6009	44767	California	Calaveras	22143	22624	82.5	0.6	0.9	0.9	0.3	16248	12.1	6009
6011	21396	California	Colusa	11129	10267	37.5	0.6	1.0	2.0	0.2	8837	10.4	6011
6013	1096068	California	Contra Costa	534618	561450	46.0	8.6	0.3	15.1	0.5	509920	8.8	6013
6015	27788	California	Del Norte	15418	12370	63.3	2.8	4.8	2.1	0.3	8612	11.5	6015
6017	182093	California	El Dorado	90970	91123	79.0	0.9	0.6	3.9	0.1	79568	11.1	6017
6019	956749	California	Fresno	477316	479433	31.2	4.7	0.5	9.6	0.1	374564	13.2	6019
6021	28029	California	Glenn	14168	13861	53.7	0.9	1.7	2.5	0.3	10523	12.6	6021
6023	135034	California	Humboldt	67533	67501	75.7	1.1	4.6	2.6	0.3	58449	10.5	6023
6025	178206	California	Imperial	91167	87039	12.6	2.5	0.7	1.4	0.1	58391	17.4	6025
6027	18373	California	Inyo	9214	9159	64.8	1.0	10.2	1.3	0.6	8370	6.8	6027
6029	865736	California	Kern	444547	421189	36.6	5.3	0.6	4.4	0.1	327294	12.7	6029
6031	150998	California	Kings	83958	67040	34.1	5.9	0.7	3.5	0.2	50960	13.0	6031
6033	64158	California	Lake	32146	32012	72.6	2.1	3.0	1.3	0.3	23011	14.6	6033
6035	32645	California	Lassen	21818	10827	65.9	8.4	2.8	1.4	0.7	9082	10.9	6035
6037	10038388	California	Los Angeles	4945351	5093037	26.9	8.0	0.2	14.0	0.2	4635465	10.0	6037
6039	153187	California	Madera	73863	79324	36.3	3.2	1.1	2.0	0.1	53032	7.5	6039
6041	258349	California	Marin	126460	131889	72.0	2.4	0.2	5.6	0.2	129027	5.7	6041
6043	17789	California	Mariposa	8931	8858	81.7	1.1	2.3	1.3	0.1	7329	11.6	6043
6045	87544	California	Mendocino	43827	43717	66.7	0.6	3.4	1.9	0.2	36848	12.2	6045
6047	263885	California	Merced	133152	130733	29.9	3.2	0.2	7.4	0.2	96170	16.2	6047
6049	9184	California	Modoc	4664	4520	77.8	0.5	3.5	0.9	0.0	3334	8.6	6049
6051	14146	California	Mono	7311	6835	66.5	0.4	1.6	1.1	0.0	7061	13.4	6051
6053	428441	California	Monterey	219299	209142	31.5	2.6	0.3	5.9	0.5	177333	8.4	6053
6055	140295	California	Napa	69798	70497	54.2	2.0	0.2	7.6	0.2	68587	7.5	6055
6057	98570	California	Nevada	48668	49902	85.7	0.5	0.9	1.4	0.1	41473	9.8	6057
6059	3116069	California	Orange	1539600	1576469	42.4	1.5	0.2	18.8	0.3	1508753	7.6	6059
6061	366280	California	Placer	178729	187551	74.5	1.4	0.4	6.5	0.1	162616	8.3	6061
6063	18966	California	Plumas	9608	9358	84.3	0.7	1.8	0.9	0.9	7200	15.2	6063
6065	2298032	California	Riverside	1143477	1154555	37.8	5.9	0.4	6.0	0.3	920603	12.9	6065
6067	1465832	California	Sacramento	717117	748715	46.8	9.6	0.4	14.8	1.0	633897	11.8	6067
6069	57557	California	San Benito	28773	28784	36.6	0.7	0.3	2.5	0.1	26261	12.2	6069
6071	2094769	California	San Bernardino	1042053	1052716	31.2	8.1	0.4	6.5	0.3	829145	12.6	6071
6073	3223096	California	San Diego	1618945	1604151	47.0	4.7	0.4	11.2	0.4	1462130	8.7	6073
6075	840763	California	San Francisco	427909	412854	41.2	5.3	0.2	33.5	0.4	478373	6.8	6075
6077	708554	California	San Joaquin	352400	356154	34.3	6.7	0.3	14.5	0.5	280460	13.7	6077
6079	276517	California	San Luis Obispo	140953	135564	69.8	1.9	0.4	3.6	0.1	124997	6.6	6079
6081	748731	California	San Mateo	368416	380315	40.8	2.5	0.1	26.2	1.4	387006	6.7	6081
6083	435850	California	Santa Barbara	218483	217367	46.3	1.7	0.4	4.9	0.1	203616	8.0	6083
6085	1868149	California	Santa Clara	939004	929145	33.6	2.4	0.2	33.5	0.3	915619	7.7	6085
6087	269278	California	Santa Cruz	133714	135564	58.3	0.9	0.2	4.2	0.1	131321	7.6	6087
6089	178942	California	Shasta	87851	91091	81.2	1.0	2.2	2.6	0.2	69261	10.3	6089
6091	3021	California	Sierra	1505	1516	88.0	0.1	0.9	0.0	0.5	1110	8.0	6091
6093	43895	California	Siskiyou	21825	22070	78.0	1.4	2.7	1.6	0.3	16127	12.7	6093
6095	425753	California	Solano	211881	213872	39.8	13.5	0.3	14.6	0.8	187021	11.4	6095
6097	495078	California	Sonoma	242817	252261	64.7	1.4	0.5	3.8	0.3	240247	8.1	6097
6099	527367	California	Stanislaus	261045	266322	44.7	2.4	0.5	5.2	0.7	208428	15.2	6099
6101	95247	California	Sutter	47349	47898	48.4	1.9	0.7	14.6	0.3	37520	13.2	6101
6103	63152	California	Tehama	31489	31663	70.1	0.5	1.8	1.3	0.2	23127	13.2	6103
6105	13373	California	Trinity	6878	6495	83.0	1.1	3.4	1.2	0.8	4832	9.0	6105
6107	454033	California	Tulare	227426	226607	30.7	1.3	0.7	3.2	0.1	170780	12.0	6107
6109	54079	California	Tuolumne	28218	25861	81.4	1.8	1.5	1.4	0.1	19477	12.9	6109
6111	840833	California	Ventura	416484	424349	47.0	1.6	0.3	6.9	0.1	398116	8.6	6111
6113	207320	California	Yolo	100937	106383	48.3	2.3	0.5	13.5	0.5	92806	9.0	6113
6115	73437	California	Yuba	37300	36137	56.8	3.2	1.0	7.1	0.3	25499	14.8	6115
8001	471206	Colorado	Adams	237107	234099	52.1	3.0	0.5	3.7	0.1	229743	7.9	8001
8003	16269	Colorado	Alamosa	7972	8297	49.3	1.6	1.2	1.0	0.0	6283	10.4	8003
8005	608310	Colorado	Arapahoe	299103	309207	62.2	9.9	0.3	5.3	0.2	311498	7.2	8005
8007	12174	Colorado	Archuleta	6202	5972	77.2	0.6	2.1	0.7	0.0	5506	8.2	8007
8009	3701	Colorado	Baca	1776	1925	86.5	1.1	1.2	0.1	0.1	1702	4.5	8009
8011	5895	Colorado	Bent	4046	1849	55.8	9.2	2.4	0.7	0.0	1212	8.3	8011
8013	310032	Colorado	Boulder	155795	154237	78.5	0.8	0.2	4.3	0.0	166701	6.1	8013
8014	60699	Colorado	Broomfield	30075	30624	78.2	0.9	0.2	5.9	0.0	31807	5.5	8014
8015	18309	Colorado	Chaffee	9798	8511	85.4	2.0	0.7	0.3	0.0	8170	5.9	8015
8017	2002	Colorado	Cheyenne	1051	951	84.5	0.3	0.1	1.5	0.0	932	9.3	8017
8019	9136	Colorado	Clear Creek	4724	4412	90.7	1.3	0.0	0.6	0.4	5114	5.4	8019
8021	8249	Colorado	Conejos	4111	4138	43.3	0.1	1.6	0.2	0.2	3021	9.7	8021
8023	3581	Colorado	Costilla	1866	1715	32.1	0.0	0.0	0.8	0.0	1240	14.0	8023
8025	5551	Colorado	Crowley	3145	2406	61.1	5.3	0.9	0.4	0.5	1457	27.0	8025
8027	4303	Colorado	Custer	2148	2155	91.6	3.0	1.3	0.0	0.1	1390	14.0	8027
8029	30214	Colorado	Delta	15148	15066	82.1	1.0	0.5	0.6	0.0	11362	11.7	8029
8031	649654	Colorado	Denver	324730	324924	53.1	9.4	0.6	3.5	0.1	348382	6.3	8031
8033	1862	Colorado	Dolores	1017	845	90.7	0.0	1.2	0.0	0.2	801	4.6	8033
8035	306974	Colorado	Douglas	152339	154635	84.0	1.0	0.2	4.1	0.0	159911	4.1	8035
8037	52576	Colorado	Eagle	27887	24689	67.0	0.6	0.3	1.0	0.1	31793	4.4	8037
8039	23855	Colorado	Elbert	11969	11886	89.9	0.5	0.4	0.5	0.0	12373	6.7	8039
8041	655024	Colorado	El Paso	329550	325474	70.6	5.7	0.4	2.7	0.3	290448	8.4	8041
8043	46809	Colorado	Fremont	27003	19806	78.0	5.1	1.3	0.7	0.1	13983	9.2	8043
8045	57076	Colorado	Garfield	29186	27890	68.7	0.4	0.7	0.7	0.0	29078	6.9	8045
8047	5605	Colorado	Gilpin	2878	2727	88.2	0.5	0.0	0.1	0.0	3159	4.9	8047
8049	14411	Colorado	Grand	7689	6722	88.0	1.4	0.2	1.9	0.7	8274	5.7	8049
8051	15651	Colorado	Gunnison	8427	7224	87.9	0.4	0.2	0.6	0.1	9016	7.8	8051
8053	874	Colorado	Hinsdale	416	458	97.1	0.0	0.0	0.0	0.0	451	3.0	8053
8055	6502	Colorado	Huerfano	3290	3212	64.2	0.3	0.1	0.2	0.0	2211	15.0	8055
8057	1335	Colorado	Jackson	709	626	83.7	0.1	0.2	0.0	0.0	764	1.5	8057
8059	552344	Colorado	Jefferson	274525	277819	78.8	1.0	0.5	2.5	0.0	294390	5.9	8059
8061	1463	Colorado	Kiowa	666	797	87.0	0.8	0.3	0.1	0.0	723	2.0	8061
8063	7980	Colorado	Kit Carson	4379	3601	75.9	4.2	0.3	0.3	0.2	3421	5.9	8063
8065	7362	Colorado	Lake	4021	3341	59.6	0.1	0.1	0.7	0.0	4126	5.7	8065
8067	53182	Colorado	La Plata	27010	26172	79.6	0.4	5.0	0.7	0.1	27965	5.2	8067
8069	318227	Colorado	Larimer	158367	159860	83.5	0.8	0.4	2.0	0.1	164011	6.7	8069
8071	14503	Colorado	Las Animas	7467	7036	52.8	1.7	1.0	0.7	0.0	5903	9.2	8071
8073	5478	Colorado	Lincoln	3212	2266	69.1	11.2	1.5	0.1	0.0	1488	6.3	8073
8075	21928	Colorado	Logan	11889	10039	78.5	1.4	1.2	2.1	0.0	10407	9.0	8075
8077	147834	Colorado	Mesa	73340	74494	82.1	0.7	0.4	0.6	0.1	67956	8.7	8077
8079	733	Colorado	Mineral	381	352	87.9	0.8	0.0	0.0	0.0	309	1.6	8079
8081	13117	Colorado	Moffat	6830	6287	82.2	0.5	1.0	0.7	0.8	6343	5.9	8081
8083	25700	Colorado	Montezuma	12729	12971	73.5	0.1	11.3	0.2	0.0	11075	9.5	8083
8085	40815	Colorado	Montrose	20021	20794	76.4	0.5	0.3	0.4	0.3	16832	10.2	8085
8087	28359	Colorado	Morgan	14088	14271	60.5	2.5	0.5	0.4	0.0	13264	6.2	8087
8089	18572	Colorado	Otero	9121	9451	55.1	0.3	0.7	0.9	1.0	7314	10.7	8089
8091	4580	Colorado	Ouray	2239	2341	92.9	0.0	0.2	0.8	0.0	2261	6.7	8091
8093	16189	Colorado	Park	8525	7664	90.4	0.0	1.1	1.0	0.8	8822	5.6	8093
8095	4371	Colorado	Phillips	2259	2112	78.5	0.1	0.3	0.8	0.0	1984	5.3	8095
8097	17420	Colorado	Pitkin	9235	8185	86.3	1.2	0.2	1.4	0.0	10290	7.7	8097
8099	12235	Colorado	Prowers	6137	6098	61.6	0.4	0.3	0.4	0.0	5488	9.7	8099
8101	161519	Colorado	Pueblo	79535	81984	53.0	1.7	0.5	0.7	0.0	65300	10.8	8101
8103	6712	Colorado	Rio Blanco	3490	3222	84.6	0.5	3.7	0.0	0.2	3389	4.2	8103
8105	11745	Colorado	Rio Grande	5810	5935	53.1	0.5	1.1	0.4	0.1	5093	8.1	8105
8107	23606	Colorado	Routt	12328	11278	90.2	0.4	0.2	1.0	0.0	14060	4.0	8107
8109	6238	Colorado	Saguache	3116	3122	56.9	0.4	0.6	1.1	0.0	2452	9.7	8109
8111	606	Colorado	San Juan	327	279	76.7	0.0	1.5	0.0	0.0	337	13.8	8111
8113	7676	Colorado	San Miguel	4049	3627	87.4	0.2	0.2	1.2	0.0	4482	5.8	8113
8115	2365	Colorado	Sedgwick	1139	1226	80.1	1.2	0.4	1.2	0.0	1028	6.4	8115
